Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Margin,Ship Days,Order Returned,Shipping TAT
8222,ID-2018-48849,11/28/2018,12/5/2018,Standard Class,ST-20530,Shui Tom,Consumer,Bundaberg,Queensland,Australia,Oceania,FUR-TA-10000226,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",1832.607,3,0.3,-445.113,5497.821,66.66666666666666,7,No,Standard Class
8223,ID-2018-48849,11/28/2018,12/5/2018,Standard Class,ST-20530,Shui Tom,Consumer,Bundaberg,Queensland,Australia,Oceania,TEC-AC-10004591,Technology,Accessories,"Logitech Memory Card, Bluetooth",372.168,4,0.1,16.488,1488.672,74.99999999999999,7,No,Standard Class
8224,ID-2018-48849,11/28/2018,12/5/2018,Standard Class,ST-20530,Shui Tom,Consumer,Bundaberg,Queensland,Australia,Oceania,FUR-FU-10002829,Furniture,Furnishings,"Deflect-O Clock, Black",90.558,2,0.1,-3.042,181.116,50,7,No,Standard Class
8225,ID-2018-48849,11/28/2018,12/5/2018,Standard Class,ST-20530,Shui Tom,Consumer,Bundaberg,Queensland,Australia,Oceania,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",44.388,3,0.1,1.458,133.164,66.66666666666666,7,No,Standard Class
8226,ID-2018-48849,11/28/2018,12/5/2018,Standard Class,ST-20530,Shui Tom,Consumer,Bundaberg,Queensland,Australia,Oceania,OFF-BI-10001867,Office Supplies,Binders,"Acco Binder Covers, Recycled",49.248,4,0.1,11.928,196.992,75,7,No,Standard Class
8227,ID-2015-45272,6/14/2015,6/20/2015,Standard Class,TZ-21580,Tracy Zic,Consumer,Mumbai,Maharashtra,India,Central Asia,OFF-PA-10000776,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",67.455,3,0.5,-4.095,202.365,66.66666666666667,6,No,Standard Class
8228,IN-2018-69380,7/10/2018,7/16/2018,Standard Class,LH-16900,Lena Hernandez,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-CH-10001147,Furniture,Chairs,"Hon Swivel Stool, Adjustable",363.8466,3,0.27,-89.7534,1091.5398,66.66666666666666,6,No,Standard Class
8229,IN-2018-69380,7/10/2018,7/16/2018,Standard Class,LH-16900,Lena Hernandez,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-BI-10003779,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",150.894,6,0.17,41.814,905.364,83.33333333333334,6,No,Standard Class
8230,IN-2015-65796,5/13/2015,5/18/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Queanbeyan,New South Wales,Australia,Oceania,OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",143.046,6,0.1,34.866,858.276,83.33333333333334,5,No,Second Class
8231,IN-2015-24188,8/28/2015,9/2/2015,Standard Class,BP-11290,Beth Paige,Consumer,Queanbeyan,New South Wales,Australia,Oceania,OFF-SU-10001697,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",66.906,3,0.1,14.076,200.71800000000002,66.66666666666666,5,No,Second Class
8232,IN-2016-15144,4/15/2016,4/19/2016,Standard Class,DK-12835,Damala Kotsonis,Corporate,Meizhou,Guangdong,China,North Asia,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",18.9,1,0,5.85,18.9,0,4,No,Second Class
8233,IN-2016-15144,4/15/2016,4/19/2016,Standard Class,DK-12835,Damala Kotsonis,Corporate,Meizhou,Guangdong,China,North Asia,FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable",535.35,5,0,230.1,2676.75,80,4,No,Second Class
8234,IN-2017-63913,9/18/2017,9/19/2017,First Class,TS-21430,Tom Stivers,Corporate,Singapore,Singapore,Singapore,Southeast Asia,OFF-LA-10003236,Office Supplies,Labels,"Hon Round Labels, Adjustable",22.8,5,0,7.65,114,80,1,No,First Class
8235,IN-2018-17384,11/26/2018,11/27/2018,First Class,Co-12640,Corey-Lock,Consumer,Xi'an,Shaanxi,China,North Asia,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",304.71,7,0,2.94,2132.97,85.71428571428571,1,No,First Class
8236,ID-2016-64998,3/15/2016,3/19/2016,Standard Class,HJ-14875,Heather Jas,Home Office,Probolinggo,Jawa Timur,Indonesia,Southeast Asia,OFF-EN-10002434,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",93.8259,7,0.47,-28.3941,656.7813,85.71428571428571,4,No,Second Class
8237,ID-2016-53749,3/29/2016,4/5/2016,Standard Class,SV-20365,Seth Vernon,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-FU-10002699,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",82.8258,2,0.27,-2.3142,165.6516,50,7,No,Standard Class
8238,ID-2017-10468,12/7/2017,12/12/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,Lahore,Punjab,Pakistan,Central Asia,TEC-PH-10001321,Technology,Phones,"Cisco Speaker Phone, Full Size",139.77,2,0.5,-81.09,279.54,50,5,No,Second Class
8239,ID-2018-11910,10/9/2018,10/12/2018,First Class,SG-20605,Speros Goranitis,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia,OFF-PA-10004994,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",27.6888,2,0.17,-2.6712,55.3776,50,3,No,Second Class
8240,ID-2018-11910,10/9/2018,10/12/2018,First Class,SG-20605,Speros Goranitis,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia,OFF-LA-10000950,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",45.4176,4,0.17,-1.1424,181.6704,75,3,No,Second Class
8241,IN-2017-47722,2/13/2017,2/19/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-AR-10003962,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",86.5926,6,0.27,18.9126,519.5556,83.33333333333334,6,No,Standard Class
8242,ID-2017-24587,4/17/2017,4/19/2017,Second Class,ML-17410,Maris LaWare,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-AC-10000111,Technology,Accessories,"SanDisk Mouse, USB",20.4156,1,0.47,-18.1044,20.4156,0,2,No,First Class
8243,IN-2017-46798,8/13/2017,8/18/2017,Standard Class,DK-12985,Darren Koutras,Consumer,Delhi,Delhi,India,Central Asia,TEC-PH-10002936,Technology,Phones,"Nokia Smart Phone, Full Size",3180.3,5,0,381.6,15901.5,80,5,No,Second Class
8244,IN-2016-69072,4/6/2016,4/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-ST-10000704,Office Supplies,Storage,"Rogers File Cart, Blue",379.809,3,0.1,113.859,1139.4270000000001,66.66666666666667,4,Yes,Second Class
8245,IN-2016-69072,4/6/2016,4/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",88.128,2,0.1,-5.892,176.256,50,4,Yes,Second Class
8246,IN-2016-69072,4/6/2016,4/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser",669.06,5,0.1,289.86,3345.2999999999997,80,4,Yes,Second Class
8247,IN-2016-69072,4/6/2016,4/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-CO-10001674,Technology,Copiers,"Sharp Personal Copier, Color",109.296,1,0.1,33.996,109.296,0,4,Yes,Second Class
8248,IN-2016-69072,4/6/2016,4/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-AP-10000335,Office Supplies,Appliances,"Cuisinart Microwave, Red",501.228,2,0.1,61.248,1002.456,50,4,Yes,Second Class
8249,IN-2016-69072,4/6/2016,4/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-ST-10004583,Office Supplies,Storage,"Eldon Shelving, Single Width",130.815,3,0.1,-7.335,392.445,66.66666666666666,4,Yes,Second Class
8250,ID-2017-26400,5/30/2017,6/5/2017,Standard Class,ON-18715,Odella Nelson,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-FA-10001339,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",43.5024,6,0.47,-29.5776,261.0144,83.33333333333334,6,No,Standard Class
8251,ID-2017-26400,5/30/2017,6/5/2017,Standard Class,ON-18715,Odella Nelson,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,FUR-CH-10003822,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",193.158,3,0.27,52.848,579.4739999999999,66.66666666666666,6,No,Standard Class
8252,ID-2017-40883,8/31/2017,9/3/2017,Second Class,JK-15370,Jay Kimmel,Consumer,Mount Gambier,South Australia,Australia,Oceania,OFF-AR-10000097,Office Supplies,Art,"BIC Sketch Pad, Blue",131.382,3,0.1,-10.278,394.146,66.66666666666666,3,No,Second Class
8253,ID-2017-40883,8/31/2017,9/3/2017,Second Class,JK-15370,Jay Kimmel,Consumer,Mount Gambier,South Australia,Australia,Oceania,OFF-FA-10003626,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",63.18,5,0.1,22.38,315.9,80,3,No,Second Class
8254,IN-2017-76737,7/5/2017,7/12/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,Xuzhou,Jiangsu,China,North Asia,OFF-AR-10003023,Office Supplies,Art,"Stanley Highlighters, Water Color",17.88,1,0,3.75,17.88,0,7,No,Standard Class
8255,IN-2017-76737,7/5/2017,7/12/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,Xuzhou,Jiangsu,China,North Asia,FUR-CH-10003841,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",710.76,4,0,341.16,2843.04,74.99999999999999,7,No,Standard Class
8256,IN-2017-74014,9/22/2017,9/28/2017,Standard Class,PA-19060,Pete Armstrong,Home Office,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,FUR-FU-10002848,Furniture,Furnishings,"Advantus Stacking Tray, Black",26.43,1,0,7.92,26.43,0,6,No,Standard Class
8257,IN-2017-74014,9/22/2017,9/28/2017,Standard Class,PA-19060,Pete Armstrong,Home Office,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,OFF-FA-10004684,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",27.42,2,0,3.54,54.84,50,6,No,Standard Class
8258,IN-2016-13919,9/11/2016,9/13/2016,Second Class,CW-11905,Carl Weiss,Home Office,Jalna,Maharashtra,India,Central Asia,OFF-AR-10000720,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",50.7,2,0,10.14,101.4,50,2,No,First Class
8259,IN-2016-13919,9/11/2016,9/13/2016,Second Class,CW-11905,Carl Weiss,Home Office,Jalna,Maharashtra,India,Central Asia,OFF-AR-10004218,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",232.08,8,0,48.72,1856.64,87.5,2,No,First Class
8260,IN-2016-13919,9/11/2016,9/13/2016,Second Class,CW-11905,Carl Weiss,Home Office,Jalna,Maharashtra,India,Central Asia,OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",56.76,4,0,3.96,227.04,75,2,No,First Class
8261,IN-2018-73762,10/13/2018,10/13/2018,Same Day,BF-11005,Barry Franz,Home Office,Chandigarh,Chandigarh,India,Central Asia,OFF-LA-10002596,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",20.25,3,0,5.67,60.75,66.66666666666666,0,No,Same day
8262,ID-2017-35591,7/5/2017,7/7/2017,Second Class,JC-15385,Jenna Caffey,Consumer,Wuhan,Hubei,China,North Asia,OFF-BI-10002682,Office Supplies,Binders,"Cardinal Binding Machine, Economy",74.655,3,0.5,-23.895,223.965,66.66666666666666,2,No,First Class
8263,IN-2016-26274,2/28/2016,3/5/2016,Standard Class,BT-11530,Bradley Talbott,Home Office,Muzaffarpur,Bihar,India,Central Asia,FUR-TA-10001116,Furniture,Tables,"Barricks Conference Table, Fully Assembled",5451.3,6,0,327.06,32707.800000000003,83.33333333333334,6,No,Standard Class
8264,IN-2016-26274,2/28/2016,3/5/2016,Standard Class,BT-11530,Bradley Talbott,Home Office,Muzaffarpur,Bihar,India,Central Asia,FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",71.28,3,0,34.92,213.84,66.66666666666666,6,No,Standard Class
8265,IN-2018-53693,10/8/2018,10/9/2018,Same Day,BG-11740,Bruce Geld,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-CO-10001501,Technology,Copiers,"Canon Fax and Copier, Laser",172.206,1,0.1,9.546,172.206,0,1,No,First Class
8266,ID-2017-36662,7/23/2017,7/23/2017,Same Day,TG-21310,Toby Gnade,Consumer,Palu,Sulawesi Tengah,Indonesia,Southeast Asia,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",70.467,5,0.17,-1.833,352.335,80,0,No,Same day
8267,ID-2017-36662,7/23/2017,7/23/2017,Same Day,TG-21310,Toby Gnade,Consumer,Palu,Sulawesi Tengah,Indonesia,Southeast Asia,TEC-AC-10001664,Technology,Accessories,"SanDisk Keyboard, USB",129.8871,3,0.47,-46.6029,389.6613,66.66666666666666,0,No,Same day
8268,IN-2017-63815,8/20/2017,8/22/2017,Second Class,DB-12910,Daniel Byrd,Home Office,Huaiyin,Jiangsu,China,North Asia,OFF-BI-10001645,Office Supplies,Binders,"Ibico Binding Machine, Recycled",155.34,3,0,15.48,466.02,66.66666666666666,2,No,First Class
8269,IN-2017-79159,12/13/2017,12/14/2017,First Class,CK-12595,Clytie Kelty,Consumer,Wollongong,New South Wales,Australia,Oceania,FUR-BO-10001753,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",326.835,3,0.1,123.435,980.5049999999999,66.66666666666666,1,No,First Class
8270,IN-2015-33414,10/26/2015,11/1/2015,Standard Class,KM-16375,Katherine Murray,Home Office,Fukui,Fukui,Japan,North Asia,TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",303.66,2,0,57.66,607.32,50,6,No,Standard Class
8271,IN-2015-33414,10/26/2015,11/1/2015,Standard Class,KM-16375,Katherine Murray,Home Office,Fukui,Fukui,Japan,North Asia,OFF-FA-10000027,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",32.28,2,0,15.48,64.56,50,6,No,Standard Class
8272,IN-2015-33414,10/26/2015,11/1/2015,Standard Class,KM-16375,Katherine Murray,Home Office,Fukui,Fukui,Japan,North Asia,OFF-LA-10002319,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",11.1,1,0,4.77,11.1,0,6,No,Standard Class
8273,IN-2015-33414,10/26/2015,11/1/2015,Standard Class,KM-16375,Katherine Murray,Home Office,Fukui,Fukui,Japan,North Asia,OFF-AR-10001965,Office Supplies,Art,"BIC Markers, Easy-Erase",53.4,2,0,11.7,106.8,50,6,No,Standard Class
8274,IN-2015-33414,10/26/2015,11/1/2015,Standard Class,KM-16375,Katherine Murray,Home Office,Fukui,Fukui,Japan,North Asia,FUR-FU-10004780,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",220.2,2,0,2.16,440.4,50,6,No,Standard Class
8275,ID-2018-54442,12/31/2018,1/4/2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,TEC-AC-10002221,Technology,Accessories,"Memorex Mouse, Bluetooth",61.974,4,0.45,-37.266,247.896,75,4,No,Second Class
8276,ID-2018-54442,12/31/2018,1/4/2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,TEC-CO-10000666,Technology,Copiers,"Hewlett Copy Machine, Laser",684.606,4,0.35,-63.234,2738.424,75.00000000000001,4,No,Second Class
8277,IN-2018-32490,5/23/2018,5/27/2018,Standard Class,EP-13915,Emily Phan,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-SU-10004497,Office Supplies,Supplies,"Elite Scissors, Serrated",19.23,1,0,8.07,19.23,0,4,No,Second Class
8278,IN-2018-26120,9/1/2018,9/4/2018,First Class,PB-19210,Phillip Breyer,Corporate,Wollongong,New South Wales,Australia,Oceania,OFF-AP-10000647,Office Supplies,Appliances,"Hoover Refrigerator, White",1887.84,4,0.1,0,7551.36,75,3,No,Second Class
8279,IN-2017-12715,6/15/2017,6/17/2017,First Class,CS-12175,Charles Sheldon,Corporate,Hiratsuka,Kanagawa,Japan,North Asia,FUR-CH-10002344,Furniture,Chairs,"Novimex Rocking Chair, Adjustable",535.68,4,0,219.6,2142.72,75,2,Yes,First Class
8280,IN-2017-12715,6/15/2017,6/17/2017,First Class,CS-12175,Charles Sheldon,Corporate,Hiratsuka,Kanagawa,Japan,North Asia,TEC-AC-10003895,Technology,Accessories,"Enermax Mouse, Bluetooth",402.9,10,0,177,4029,90,2,Yes,First Class
8281,IN-2017-12715,6/15/2017,6/17/2017,First Class,CS-12175,Charles Sheldon,Corporate,Hiratsuka,Kanagawa,Japan,North Asia,TEC-MA-10001727,Technology,Machines,"Konica Receipt Printer, Wireless",366.75,3,0,29.34,1100.25,66.66666666666666,2,Yes,First Class
8282,ID-2017-67539,11/1/2017,11/6/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,Port Moresby,National Capital,Papua New Guinea,Oceania,OFF-ST-10003274,Office Supplies,Storage,"Eldon Box, Wire Frame",18.66,4,0.5,-10.5,74.64,75,5,No,Second Class
8283,ID-2017-67539,11/1/2017,11/6/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,Port Moresby,National Capital,Papua New Guinea,Oceania,FUR-CH-10002061,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",1142.064,3,0.2,57.024,3426.192,66.66666666666666,5,No,Second Class
8284,ID-2017-67539,11/1/2017,11/6/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,Port Moresby,National Capital,Papua New Guinea,Oceania,FUR-CH-10004331,Furniture,Chairs,"SAFCO Rocking Chair, Red",215.856,2,0.2,24.276,431.712,50,5,No,Second Class
8285,ID-2017-67539,11/1/2017,11/6/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,Port Moresby,National Capital,Papua New Guinea,Oceania,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",301.896,7,0.2,86.646,2113.272,85.71428571428572,5,No,Second Class
8286,IN-2016-17748,10/25/2016,10/28/2016,First Class,MT-18070,Michelle Tran,Home Office,Changsha,Hunan,China,North Asia,OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",157.68,4,0,3.12,630.72,75,3,No,Second Class
8287,IN-2016-17748,10/25/2016,10/28/2016,First Class,MT-18070,Michelle Tran,Home Office,Changsha,Hunan,China,North Asia,OFF-FA-10001297,Office Supplies,Fasteners,"OIC Staples, 12 Pack",21.54,2,0,4.08,43.08,50,3,No,Second Class
8288,IN-2018-43088,1/4/2018,1/8/2018,Standard Class,RF-19345,Randy Ferguson,Corporate,Xinxiang,Henan,China,North Asia,OFF-SU-10001697,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",49.56,2,0,14.34,99.12,50,4,No,Second Class
8289,IN-2018-43088,1/4/2018,1/8/2018,Standard Class,RF-19345,Randy Ferguson,Corporate,Xinxiang,Henan,China,North Asia,OFF-ST-10000362,Office Supplies,Storage,"Eldon File Cart, Blue",634.8,5,0,171.3,3174,80,4,No,Second Class
8290,IN-2018-43088,1/4/2018,1/8/2018,Standard Class,RF-19345,Randy Ferguson,Corporate,Xinxiang,Henan,China,North Asia,FUR-FU-10003960,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",66.96,3,0,5.31,200.88,66.66666666666667,4,No,Second Class
8291,IN-2018-43088,1/4/2018,1/8/2018,Standard Class,RF-19345,Randy Ferguson,Corporate,Xinxiang,Henan,China,North Asia,OFF-FA-10000263,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",91.98,7,0,40.32,643.86,85.71428571428571,4,No,Second Class
8292,IN-2017-51775,3/2/2017,3/6/2017,Standard Class,CM-11830,Cari MacIntyre,Corporate,Sanming,Fujian,China,North Asia,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",383.13,9,0,179.82,3448.17,88.88888888888889,4,Yes,Second Class
8293,IN-2017-51775,3/2/2017,3/6/2017,Standard Class,CM-11830,Cari MacIntyre,Corporate,Sanming,Fujian,China,North Asia,TEC-CO-10000791,Technology,Copiers,"Sharp Personal Copier, Laser",360,3,0,133.2,1080,66.66666666666666,4,Yes,Second Class
8294,IN-2015-64627,2/21/2015,2/25/2015,Standard Class,SC-20020,Sam Craven,Consumer,Tokyo,Tokyo,Japan,North Asia,TEC-MA-10003801,Technology,Machines,"StarTech Card Printer, Red",803.25,5,0,224.85,4016.25,80,4,No,Second Class
8295,IN-2017-20127,4/19/2017,4/24/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,Nagpur,Maharashtra,India,Central Asia,FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",491.76,4,0,83.52,1967.04,75,5,No,Second Class
8296,IN-2017-20127,4/19/2017,4/24/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,Nagpur,Maharashtra,India,Central Asia,OFF-FA-10004171,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",34.47,3,0,9.99,103.41,66.66666666666666,5,No,Second Class
8297,IN-2018-54995,2/15/2018,2/18/2018,First Class,KD-16270,Karen Daniels,Consumer,Shanghai,Shanghai,China,North Asia,TEC-AC-10001438,Technology,Accessories,"SanDisk Flash Drive, Programmable",123.12,3,0,20.88,369.36,66.66666666666666,3,Yes,Second Class
8298,ID-2018-73678,10/23/2018,10/28/2018,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Las Pinas,Metro Manila,Philippines,Southeast Asia,OFF-SU-10001573,Office Supplies,Supplies,"Kleencut Shears, Serrated",286.902,12,0.45,-203.778,3442.8239999999996,91.66666666666666,5,No,Second Class
8299,ID-2018-73678,10/23/2018,10/28/2018,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Las Pinas,Metro Manila,Philippines,Southeast Asia,OFF-AR-10004990,Office Supplies,Art,"Boston Highlighters, Blue",31.1355,3,0.45,1.0755,93.4065,66.66666666666666,5,No,Second Class
8300,ID-2018-73678,10/23/2018,10/28/2018,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Las Pinas,Metro Manila,Philippines,Southeast Asia,TEC-MA-10002701,Technology,Machines,"Konica Inkjet, Durable",701.6625,3,0.25,177.6825,2104.9875,66.66666666666667,5,No,Second Class
8301,ID-2018-73678,10/23/2018,10/28/2018,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Las Pinas,Metro Manila,Philippines,Southeast Asia,OFF-LA-10002465,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",12.936,2,0.45,-5.904,25.872,50,5,No,Second Class
8302,IN-2015-29725,6/22/2015,6/28/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-SU-10001535,Office Supplies,Supplies,"Stiletto Trimmer, Easy Grip",159.732,4,0.1,63.852,638.928,75,6,No,Standard Class
8303,IN-2017-65222,5/9/2017,5/15/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,OFF-BI-10004685,Office Supplies,Binders,"Acco Binder, Economy",45.45,3,0,14.04,136.35000000000002,66.66666666666667,6,No,Standard Class
8304,IN-2017-65222,5/9/2017,5/15/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,OFF-EN-10004885,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",271.44,6,0,130.14,1628.6399999999999,83.33333333333333,6,No,Standard Class
8305,IN-2017-65222,5/9/2017,5/15/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,FUR-CH-10003282,Furniture,Chairs,"SAFCO Bag Chairs, Black",94.02,2,0,32.88,188.04,50,6,No,Standard Class
8306,IN-2017-65222,5/9/2017,5/15/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,TEC-CO-10001703,Technology,Copiers,"Brother Copy Machine, Laser",785.79,3,0,369.27,2357.37,66.66666666666666,6,No,Standard Class
8307,IN-2018-49675,3/1/2018,3/6/2018,Standard Class,LB-16795,Laurel Beltran,Home Office,Ratlam,Madhya Pradesh,India,Central Asia,TEC-MA-10003632,Technology,Machines,"Epson Calculator, Wireless",185.64,4,0,90.96,742.56,75,5,No,Second Class
8308,IN-2018-49675,3/1/2018,3/6/2018,Standard Class,LB-16795,Laurel Beltran,Home Office,Ratlam,Madhya Pradesh,India,Central Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",28.8,2,0,1.98,57.6,50,5,No,Second Class
8309,IN-2016-40183,4/14/2016,4/21/2016,Standard Class,KC-16675,Kimberly Carter,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-LA-10001312,Office Supplies,Labels,"Hon File Folder Labels, Laser Printer Compatible",50.1984,7,0.17,2.3184,351.3888,85.71428571428572,7,No,Standard Class
8310,IN-2016-13828,1/14/2016,1/17/2016,First Class,LS-17200,Luke Schmidt,Corporate,Agra,Uttar Pradesh,India,Central Asia,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",84.45,5,0,17.7,422.25,80,3,No,Second Class
8311,IN-2016-13828,1/14/2016,1/17/2016,First Class,LS-17200,Luke Schmidt,Corporate,Agra,Uttar Pradesh,India,Central Asia,FUR-CH-10001895,Furniture,Chairs,"Hon Chairmat, Adjustable",116.04,2,0,58.02,232.08,50,3,No,Second Class
8312,IN-2016-13828,1/14/2016,1/17/2016,First Class,LS-17200,Luke Schmidt,Corporate,Agra,Uttar Pradesh,India,Central Asia,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",278.7,2,0,52.92,557.4,50,3,No,Second Class
8313,ID-2018-46756,6/21/2018,6/26/2018,Standard Class,EM-14095,Eudokia Martin,Corporate,Perth,Western Australia,Australia,Oceania,FUR-BO-10004821,Furniture,Bookcases,"Dania Corner Shelving, Traditional",878.904,8,0.1,-0.216,7031.232,87.49999999999999,5,No,Second Class
8314,ID-2018-46756,6/21/2018,6/26/2018,Standard Class,EM-14095,Eudokia Martin,Corporate,Perth,Western Australia,Australia,Oceania,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",76.005,5,0.1,9.255,380.025,80,5,No,Second Class
8315,IN-2018-44236,1/4/2018,1/8/2018,Standard Class,JK-16090,Juliana Krohn,Consumer,Chaozhou,Guangdong,China,North Asia,FUR-FU-10004704,Furniture,Furnishings,"Deflect-O Door Stop, Black",87.9,2,0,21.96,175.8,50,4,No,Second Class
8316,IN-2018-44236,1/4/2018,1/8/2018,Standard Class,JK-16090,Juliana Krohn,Consumer,Chaozhou,Guangdong,China,North Asia,OFF-EN-10004173,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",157.41,9,0,34.56,1416.69,88.88888888888889,4,No,Second Class
